Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: sound,Spreadsheet: pair,Spreadsheet: language,Spreadsheet: randomize_trials,Spreadsheet: left_word,Spreadsheet: right_word,Spreadsheet: first_dim_step,Spreadsheet: second_dim_step,Spreadsheet: endpoint_1,Spreadsheet: endpoint_2,Spreadsheet: break_duration,Spreadsheet: block_display,Manipulation: Spreadsheet,Manipulation: TrialsPerBlock,Manipulation: stimuli_type,Store: left_word,Store: right_word,Store: spreadsheet,Store: Progress,allocator-cukp,randomiser-fgpw
326,1742038309534,"15/03/2025, 11:31:49",1742023909534,-4,"15/03/2025, 03:31:49",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,34,trial,150ms pause,ceke9i,3,timedOut,,150.89999999999418,150.10000000000582,150.89999999999418,150.89999999999418,150.10000000000582,150.89999999999418,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,reason.png,risen.png,,6,spreadsheet3,
327,1742038309546,"15/03/2025, 11:31:49",1742023909546,-4,"15/03/2025, 03:31:49",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,34,trial,response,b4qig6,4,info,,12.49999998806743,0,12.49999998806743,12.49999998806743,0,12.49999998806743,1,0,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,reason.png,risen.png,,6,spreadsheet3,
328,1742038313087,"15/03/2025, 11:31:53",1742023913087,-4,"15/03/2025, 03:31:53",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,34,trial,response,b4qig6,4,continue,,3554.2999999999884,3549.5999999999767,3554.2999999999884,3554.2999999999884,3549.5999999999767,3554.2999999999884,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,reason.png,risen.png,,6,spreadsheet3,
329,1742038313089,"15/03/2025, 11:31:53",1742023913089,-4,"15/03/2025, 03:31:53",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,34,trial,response,b4qig6,4,response,28,2833,3549.5999999999767,3555.2999999999884,2833,3549.5999999999767,3555.2999999999884,1,722.2999999999884,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,reason.png,risen.png,,7,spreadsheet3,
330,1742038313235,"15/03/2025, 11:31:53",1742023913235,-4,"15/03/2025, 03:31:53",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,35,trial,150 ms pause,rz316y,1,timedOut,,152.8999999880907,150,152.8999999880907,152.8999999880907,150,152.8999999880907,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_4_dur_3.mp3,reason-risen,English,2,,,4,3,left_word,right_word,,,,28,,reason.png,risen.png,,7,spreadsheet3,
331,1742038313238,"15/03/2025, 11:31:53",1742023913238,-4,"15/03/2025, 03:31:53",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,35,trial,fixation and stimuli,qfds9m,2,info,audio started,5.399999988090713,0,5.399999988090713,5.399999988090713,0,5.399999988090713,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_4_dur_3.mp3,reason-risen,English,2,,,4,3,left_word,right_word,,,,28,,reason.png,risen.png,,7,spreadsheet3,
332,1742038313943,"15/03/2025, 11:31:53",1742023913943,-4,"15/03/2025, 03:31:53",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,35,trial,fixation and stimuli,qfds9m,2,info,audio finished,710.8999999880907,699.7000000000116,710.8999999880907,710.8999999880907,699.7000000000116,710.8999999880907,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_4_dur_3.mp3,reason-risen,English,2,,,4,3,left_word,right_word,,,,28,,reason.png,risen.png,,7,spreadsheet3,
333,1742038313946,"15/03/2025, 11:31:53",1742023913946,-4,"15/03/2025, 03:31:53",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,35,trial,fixation and stimuli,qfds9m,2,continue,,713.0999999761698,699.7000000000116,713.0999999761698,713.0999999761698,699.7000000000116,713.0999999761698,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_4_dur_3.mp3,reason-risen,English,2,,,4,3,left_word,right_word,,,,28,,reason.png,risen.png,,7,spreadsheet3,
334,1742038314083,"15/03/2025, 11:31:54",1742023914083,-4,"15/03/2025, 03:31:54",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,35,trial,150ms pause,ceke9i,3,timedOut,,150.89999997615814,150,150.89999997615814,150.89999997615814,150,150.89999997615814,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_4_dur_3.mp3,reason-risen,English,2,,,4,3,left_word,right_word,,,,28,,reason.png,risen.png,,7,spreadsheet3,
335,1742038314097,"15/03/2025, 11:31:54",1742023914097,-4,"15/03/2025, 03:31:54",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,35,trial,response,b4qig6,4,info,,14.699999988079071,0,14.699999988079071,14.699999988079071,0,14.699999988079071,1,0,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_4_dur_3.mp3,reason-risen,English,2,,,4,3,left_word,right_word,,,,28,,reason.png,risen.png,,7,spreadsheet3,
336,1742038319959,"15/03/2025, 11:31:59",1742023919959,-4,"15/03/2025, 03:31:59",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,35,trial,response,b4qig6,4,continue,,5876.699999988079,5866.100000000006,5876.699999988079,5876.699999988079,5866.100000000006,5876.699999988079,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,I_IH_spec_4_dur_3.mp3,reason-risen,English,2,,,4,3,left_word,right_word,,,,28,,reason.png,risen.png,,7,spreadsheet3,
337,1742038319973,"15/03/2025, 11:31:59",1742023919973,-4,"15/03/2025, 03:31:59",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,35,trial,response,b4qig6,4,response,73,3183,5866.100000000006,5882.600000000006,3183,5866.100000000006,5882.600000000006,1,2699.600000000006,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_4_dur_3.mp3,reason-risen,English,2,,,4,3,left_word,right_word,,,,28,,reason.png,risen.png,,8,spreadsheet3,
338,1742038320099,"15/03/2025, 11:32:00",1742023920099,-4,"15/03/2025, 03:32:00",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,36,trial,150 ms pause,rz316y,1,timedOut,,150.50000002383604,150,150.50000002383604,150.50000002383604,150,150.50000002383604,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_5_dur_3.mp3,reason-risen,English,2,,,5,3,left_word,right_word,,,,28,,reason.png,risen.png,,8,spreadsheet3,
339,1742038320103,"15/03/2025, 11:32:00",1742023920103,-4,"15/03/2025, 03:32:00",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,36,trial,fixation and stimuli,qfds9m,2,info,audio started,4.700000011915108,0,4.700000011915108,4.700000011915108,0,4.700000011915108,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_5_dur_3.mp3,reason-risen,English,2,,,5,3,left_word,right_word,,,,28,,reason.png,risen.png,,8,spreadsheet3,
340,1742038320809,"15/03/2025, 11:32:00",1742023920809,-4,"15/03/2025, 03:32:00",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,36,trial,fixation and stimuli,qfds9m,2,info,audio finished,710.500000023836,699.8999999999942,710.500000023836,710.500000023836,699.8999999999942,710.500000023836,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_5_dur_3.mp3,reason-risen,English,2,,,5,3,left_word,right_word,,,,28,,reason.png,risen.png,,8,spreadsheet3,
341,1742038320810,"15/03/2025, 11:32:00",1742023920810,-4,"15/03/2025, 03:32:00",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,36,trial,fixation and stimuli,qfds9m,2,continue,,711.3999999999942,699.8999999999942,711.3999999999942,711.3999999999942,699.8999999999942,711.3999999999942,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_5_dur_3.mp3,reason-risen,English,2,,,5,3,left_word,right_word,,,,28,,reason.png,risen.png,,8,spreadsheet3,
342,1742038320949,"15/03/2025, 11:32:00",1742023920949,-4,"15/03/2025, 03:32:00",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,36,trial,150ms pause,ceke9i,3,timedOut,,151.10000002384186,150,151.10000002384186,151.10000002384186,150,151.10000002384186,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_5_dur_3.mp3,reason-risen,English,2,,,5,3,left_word,right_word,,,,28,,reason.png,risen.png,,8,spreadsheet3,
343,1742038320962,"15/03/2025, 11:32:00",1742023920962,-4,"15/03/2025, 03:32:00",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,36,trial,response,b4qig6,4,info,,14.100000023841858,0,14.100000023841858,14.100000023841858,0,14.100000023841858,1,0,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_5_dur_3.mp3,reason-risen,English,2,,,5,3,left_word,right_word,,,,28,,reason.png,risen.png,,8,spreadsheet3,
344,1742038324021,"15/03/2025, 11:32:04",1742023924021,-4,"15/03/2025, 03:32:04",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,36,trial,response,b4qig6,4,continue,,3072.300000011921,3066.2999999999884,3072.300000011921,3072.300000011921,3066.2999999999884,3072.300000011921,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,I_IH_spec_5_dur_3.mp3,reason-risen,English,2,,,5,3,left_word,right_word,,,,28,,reason.png,risen.png,,8,spreadsheet3,
345,1742038324022,"15/03/2025, 11:32:04",1742023924022,-4,"15/03/2025, 03:32:04",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,36,trial,response,b4qig6,4,response,29,2349.600000000006,3066.2999999999884,3073.100000023842,2349.600000000006,3066.2999999999884,3073.100000023842,1,723.500000023836,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_5_dur_3.mp3,reason-risen,English,2,,,5,3,left_word,right_word,,,,28,,reason.png,risen.png,,9,spreadsheet3,
346,1742038324168,"15/03/2025, 11:32:04",1742023924168,-4,"15/03/2025, 03:32:04",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,37,trial,150 ms pause,rz316y,1,timedOut,,153.50000001193257,150,153.50000001193257,153.50000001193257,150,153.50000001193257,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,reason.png,risen.png,,9,spreadsheet3,
347,1742038324170,"15/03/2025, 11:32:04",1742023924170,-4,"15/03/2025, 03:32:04",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,37,trial,fixation and stimuli,qfds9m,2,info,audio started,5.7000000000116415,0,5.7000000000116415,5.7000000000116415,0,5.7000000000116415,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,reason.png,risen.png,,9,spreadsheet3,
348,1742038324876,"15/03/2025, 11:32:04",1742023924876,-4,"15/03/2025, 03:32:04",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,37,trial,fixation and stimuli,qfds9m,2,info,audio finished,712.0000000119326,699.9000000000233,712.0000000119326,712.0000000119326,699.9000000000233,712.0000000119326,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,reason.png,risen.png,,9,spreadsheet3,
349,1742038324878,"15/03/2025, 11:32:04",1742023924878,-4,"15/03/2025, 03:32:04",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,37,trial,fixation and stimuli,qfds9m,2,continue,,713.0999999761698,699.9000000000233,713.0999999761698,713.0999999761698,699.9000000000233,713.0999999761698,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,reason.png,risen.png,,9,spreadsheet3,
350,1742038325015,"15/03/2025, 11:32:05",1742023925015,-4,"15/03/2025, 03:32:05",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,37,trial,150ms pause,ceke9i,3,timedOut,,150.6000000119093,150,150.6000000119093,150.6000000119093,150,150.6000000119093,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,reason.png,risen.png,,9,spreadsheet3,
351,1742038325023,"15/03/2025, 11:32:05",1742023925023,-4,"15/03/2025, 03:32:05",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,37,trial,response,b4qig6,4,info,,8.400000023830216,0,8.400000023830216,8.400000023830216,0,8.400000023830216,1,0,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,reason.png,risen.png,,9,spreadsheet3,
352,1742038326835,"15/03/2025, 11:32:06",1742023926835,-4,"15/03/2025, 03:32:06",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,37,trial,response,b4qig6,4,continue,,1816.899999999965,1800.0999999999767,1816.899999999965,1816.899999999965,1800.0999999999767,1816.899999999965,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,reason.png,risen.png,,9,spreadsheet3,
353,1742038326837,"15/03/2025, 11:32:06",1742023926837,-4,"15/03/2025, 03:32:06",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,37,trial,response,b4qig6,4,response,49,1200.1999999999825,1800.0999999999767,1816.899999999965,1200.1999999999825,1800.0999999999767,1816.899999999965,1,616.6999999999825,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,reason.png,risen.png,,10,spreadsheet3,
354,1742038326965,"15/03/2025, 11:32:06",1742023926965,-4,"15/03/2025, 03:32:06",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,38,trial,150 ms pause,rz316y,1,timedOut,,150.3999999880907,149.70000000001164,150.3999999880907,150.3999999880907,149.70000000001164,150.3999999880907,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_4_dur_3.mp3,reason-risen,English,2,,,4,3,left_word,right_word,,,,28,,reason.png,risen.png,,10,spreadsheet3,
355,1742038326969,"15/03/2025, 11:32:06",1742023926969,-4,"15/03/2025, 03:32:06",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,38,trial,fixation and stimuli,qfds9m,2,info,audio started,4.800000011920929,0,4.800000011920929,4.800000011920929,0,4.800000011920929,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_4_dur_3.mp3,reason-risen,English,2,,,4,3,left_word,right_word,,,,28,,reason.png,risen.png,,10,spreadsheet3,
356,1742038327675,"15/03/2025, 11:32:07",1742023927675,-4,"15/03/2025, 03:32:07",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,38,trial,fixation and stimuli,qfds9m,2,info,audio finished,710.8000000119209,700.2000000000116,710.8000000119209,710.8000000119209,700.2000000000116,710.8000000119209,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_4_dur_3.mp3,reason-risen,English,2,,,4,3,left_word,right_word,,,,28,,reason.png,risen.png,,10,spreadsheet3,
357,1742038327722,"15/03/2025, 11:32:07",1742023927722,-4,"15/03/2025, 03:32:07",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,38,trial,fixation and stimuli,qfds9m,2,continue,,716.9000000000233,700.2000000000116,716.9000000000233,716.9000000000233,700.2000000000116,716.9000000000233,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_4_dur_3.mp3,reason-risen,English,2,,,4,3,left_word,right_word,,,,28,,reason.png,risen.png,,10,spreadsheet3,
358,1742038327816,"15/03/2025, 11:32:07",1742023927816,-4,"15/03/2025, 03:32:07",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,38,trial,150ms pause,ceke9i,3,timedOut,,151.1999999761465,150.19999999998254,151.1999999761465,151.1999999761465,150.19999999998254,151.1999999761465,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_4_dur_3.mp3,reason-risen,English,2,,,4,3,left_word,right_word,,,,28,,reason.png,risen.png,,10,spreadsheet3,
359,1742038327837,"15/03/2025, 11:32:07",1742023927837,-4,"15/03/2025, 03:32:07",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,38,trial,response,b4qig6,4,info,,17,0,17,17,0,17,1,0,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_4_dur_3.mp3,reason-risen,English,2,,,4,3,left_word,right_word,,,,28,,reason.png,risen.png,,10,spreadsheet3,
360,1742038329473,"15/03/2025, 11:32:09",1742023929473,-4,"15/03/2025, 03:32:09",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,38,trial,response,b4qig6,4,continue,,1658.6000000000058,1649.3999999999942,1658.6000000000058,1658.6000000000058,1649.3999999999942,1658.6000000000058,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,I_IH_spec_4_dur_3.mp3,reason-risen,English,2,,,4,3,left_word,right_word,,,,28,,reason.png,risen.png,,10,spreadsheet3,
361,1742038329475,"15/03/2025, 11:32:09",1742023929475,-4,"15/03/2025, 03:32:09",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,38,trial,response,b4qig6,4,response,50,782.7000000000116,1649.3999999999942,1658.9000000119267,782.7000000000116,1649.3999999999942,1658.9000000119267,1,876.2000000119151,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_4_dur_3.mp3,reason-risen,English,2,,,4,3,left_word,right_word,,,,28,,reason.png,risen.png,,11,spreadsheet3,
362,1742038329615,"15/03/2025, 11:32:09",1742023929615,-4,"15/03/2025, 03:32:09",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,39,trial,150 ms pause,rz316y,1,timedOut,,151.20000000001164,150.10000000000582,151.20000000001164,151.20000000001164,150.10000000000582,151.20000000001164,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_1_dur_3.mp3,reason-risen,English,2,,,1,3,left_word,right_word,,,,28,,reason.png,risen.png,,11,spreadsheet3,
363,1742038329621,"15/03/2025, 11:32:09",1742023929621,-4,"15/03/2025, 03:32:09",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,39,trial,fixation and stimuli,qfds9m,2,info,audio started,6.90000001192675,0,6.90000001192675,6.90000001192675,0,6.90000001192675,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_1_dur_3.mp3,reason-risen,English,2,,,1,3,left_word,right_word,,,,28,,reason.png,risen.png,,11,spreadsheet3,
364,1742038330327,"15/03/2025, 11:32:10",1742023930327,-4,"15/03/2025, 03:32:10",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,39,trial,fixation and stimuli,qfds9m,2,info,audio finished,712.9000000119267,699.8000000000175,712.9000000119267,712.9000000119267,699.8000000000175,712.9000000119267,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_1_dur_3.mp3,reason-risen,English,2,,,1,3,left_word,right_word,,,,28,,reason.png,risen.png,,11,spreadsheet3,
365,1742038330328,"15/03/2025, 11:32:10",1742023930328,-4,"15/03/2025, 03:32:10",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,39,trial,fixation and stimuli,qfds9m,2,continue,,713.7999999880849,699.8000000000175,713.7999999880849,713.7999999880849,699.8000000000175,713.7999999880849,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_1_dur_3.mp3,reason-risen,English,2,,,1,3,left_word,right_word,,,,28,,reason.png,risen.png,,11,spreadsheet3,
366,1742038330465,"15/03/2025, 11:32:10",1742023930465,-4,"15/03/2025, 03:32:10",219192,2,task-8qfn,,44428309,12947135,GroupLowLD1,complete,,67d560d739719d23aa50a73e,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,VAS Task,5,spreadsheet3_1D,39,trial,150ms pause,ceke9i,3,timedOut,,150.6000000119093,149.89999999999418,150.6000000119093,150.6000000119093,149.89999999999418,150.6000000119093,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_1_dur_3.mp3,reason-risen,English,2,,,1,3,left_word,right_word,,,,28,,reason.png,risen.png,,11,spreadsheet3,
