"ID","age","gender","language1","language2","language3","language4","aoa_lang_lang1","aoa_L_lang1","aoa_S_lang1","aoa_R_lang1","aoa_W_lang1","aoa_YoU_lang1","aoa_lang_lang2","aoa_L_lang2","aoa_S_lang2","aoa_R_lang2","aoa_W_lang2","aoa_YoU_lang2","aoa_lang_lang3","aoa_L_lang3","aoa_S_lang3","aoa_R_lang3","aoa_W_lang3","aoa_YoU_lang3","aoa_lang_lang4","aoa_L_lang4","aoa_S_lang4","aoa_R_lang4","aoa_W_lang4","aoa_YoU_lang4","foreign_countries_country_country1","foreign_countries_length_of_stay_country1","foreign_countries_lang_country1","foreign_countries_lang_frequency_country1","foreign_countries_country_country2","foreign_countries_length_of_stay_country2","foreign_countries_lang_country2","foreign_countries_lang_frequency_country2","foreign_countries_country_country3","foreign_countries_length_of_stay_country3","foreign_countries_lang_country3","foreign_countries_lang_frequency_country3","foreign_countries_country_country4","foreign_countries_length_of_stay_country4","foreign_countries_lang_country4","foreign_countries_lang_frequency_country4","non_native_acquired_lang_non_native_lang1","non_native_acquired_lang_non_native_lang2","non_native_acquired_lang_non_native_lang3","non_native_acquired_lang_non_native_lang4","non_native_acquired_immersion_non_native_lang1","non_native_acquired_classroom_instruction_non_native_lang1","non_native_acquired_self_learning_non_native_lang1","non_native_acquired_immersion_non_native_lang2","non_native_acquired_classroom_instruction_non_native_lang2","non_native_acquired_self_learning_non_native_lang2","non_native_acquired_immersion_non_native_lang3","non_native_acquired_classroom_instruction_non_native_lang3","non_native_acquired_self_learning_non_native_lang3","non_native_acquired_immersion_non_native_lang4","non_native_acquired_classroom_instruction_non_native_lang4","non_native_acquired_self_learning_non_native_lang4","aoa_environments_lang_lang1","aoa_environments_at_home_lang1","aoa_environments_with_friends_lang1","aoa_environments_at_school_lang1","aoa_environments_at_work_lang1","aoa_environments_lang_software_lang1","aoa_environments_online_games_lang1","aoa_environments_lang_lang2","aoa_environments_at_home_lang2","aoa_environments_with_friends_lang2","aoa_environments_at_school_lang2","aoa_environments_at_work_lang2","aoa_environments_lang_software_lang2","aoa_environments_online_games_lang2","aoa_environments_lang_lang3","aoa_environments_at_home_lang3","aoa_environments_with_friends_lang3","aoa_environments_at_school_lang3","aoa_environments_at_work_lang3","aoa_environments_lang_software_lang3","aoa_environments_online_games_lang3","aoa_environments_lang_lang4","aoa_environments_at_home_lang4","aoa_environments_with_friends_lang4","aoa_environments_at_school_lang4","aoa_environments_at_work_lang4","aoa_environments_lang_software_lang4","aoa_environments_online_games_lang4","education_lang_elem","education_switched_to_lang_elem","education_both_langs_elem","education_lang_middle","education_switched_to_lang_middle","education_both_langs_middle","education_lang_high","education_switched_to_lang_high","education_both_langs_high","education_lang_college","education_switched_to_lang_college","education_both_langs_college","education_lang_master","education_switched_to_lang_master","education_both_langs_master","education_lang_doctor","education_switched_to_lang_doctor","education_both_langs_doctor","proficiency_lang_lang1","proficiency_L_lang1","proficiency_S_lang1","proficiency_R_lang1","proficiency_W_lang1","proficiency_lang_lang2","proficiency_L_lang2","proficiency_S_lang2","proficiency_R_lang2","proficiency_W_lang2","proficiency_lang_lang3","proficiency_L_lang3","proficiency_S_lang3","proficiency_R_lang3","proficiency_W_lang3","proficiency_lang_lang4","proficiency_L_lang4","proficiency_S_lang4","proficiency_R_lang4","proficiency_W_lang4","hours_activities_lang_lang1","hours_activities_TV_L_lang1","hours_activities_radio_L_lang1","hours_activities_fun_R_lang1","hours_activities_school_work_R_lang1","hours_activities_social_internet_W_lang1","hours_activities_school_work_W_lang1","hours_activities_lang_lang2","hours_activities_TV_L_lang2","hours_activities_radio_L_lang2","hours_activities_fun_R_lang2","hours_activities_school_work_R_lang2","hours_activities_social_internet_W_lang2","hours_activities_school_work_W_lang2","hours_activities_lang_lang3","hours_activities_TV_L_lang3","hours_activities_radio_L_lang3","hours_activities_fun_R_lang3","hours_activities_school_work_R_lang3","hours_activities_social_internet_W_lang3","hours_activities_school_work_W_lang3","hours_activities_lang_lang4","hours_activities_TV_L_lang4","hours_activities_radio_L_lang4","hours_activities_fun_R_lang4","hours_activities_school_work_R_lang4","hours_activities_social_internet_W_lang4","hours_activities_school_work_W_lang4","hours_people_lang_lang1","hours_people_family_S_lang1","hours_people_friends_S_lang1","hours_people_classmates_S_lang1","hours_people_others_S_lang1","hours_people_lang_lang2","hours_people_family_S_lang2","hours_people_friends_S_lang2","hours_people_classmates_S_lang2","hours_people_others_S_lang2","hours_people_lang_lang3","hours_people_family_S_lang3","hours_people_friends_S_lang3","hours_people_classmates_S_lang3","hours_people_others_S_lang3","hours_people_lang_lang4","hours_people_family_S_lang4","hours_people_friends_S_lang4","hours_people_classmates_S_lang4","hours_people_others_S_lang4","preferred_lang_L_at_home","preferred_lang_S_at_home","preferred_lang_R_at_home","preferred_lang_W_at_home","preferred_lang_L_at_school","preferred_lang_S_at_school","preferred_lang_R_at_school","preferred_lang_W_at_school","preferred_lang_L_at_work","preferred_lang_S_at_work","preferred_lang_R_at_work","preferred_lang_W_at_work","preferred_lang_L_with_friends","preferred_lang_S_with_friends","preferred_lang_R_with_friends","preferred_lang_W_with_friends","friends_lang_lang1","friends_percentage_lang1","friends_lang_lang2","friends_percentage_lang2","friends_lang_lang3","friends_percentage_lang3","friends_lang_lang4","friends_percentage_lang4","additional_info_comment_question_11","dialects_comment_question_12"
"113",32,"Male","English",NA,NA,NA,"English",1,2,3,4,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",NA,NA,"English",NA,NA,"English",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",7,7,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",2,0,1,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",2,4,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English","English","English","English","English","English","English","English","English","English","English","English","English","English","English","English","English",100,NA,NA,NA,NA,NA,NA,NA,NA
"114",26,"Female","English",NA,NA,NA,"English",0,1,4,4,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",0,4,5,16,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",NA,0,"English",NA,NA,"English",NA,NA,"English",NA,NA,NA,NA,NA,NA,NA,NA,"English",7,6,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",10,2,1,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English","English","English","English",NA,NA,NA,NA,"English","English","English","English","English","English","English","English","English",100,NA,NA,NA,NA,NA,NA,NA,NA
"115",37,"Male","English",NA,NA,NA,"English",0,2,4,4,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",0,0,0,0,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",NA,0,"English",NA,0,"English",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",2,1,0,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English","English","English","English","English","English","English","English","English","English","English","English","English","English","English","English","English",100,NA,NA,NA,NA,NA,NA,"Native English speaker. Tried to learn Italian for a little while, but barely learned it. So not proficient at all","No."
"118",39,"Male","English",NA,NA,NA,"English",0,2,4,5,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",2,2,4,18,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",NA,NA,"English",NA,NA,"English",NA,NA,"English",NA,NA,NA,NA,NA,NA,NA,NA,"English",7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",1,0,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",1,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English","English","English","English","English","English","English","English","English","English","English","English","English","English","English","English","English",100,NA,NA,NA,NA,NA,NA,"I took 2 years of French in high school over twenty years ago. I retained practically none of it. I can't read French, can't construct sentences in French and don't understand it if I hear it spoken.","To the best of my knowledge, I don't speak/use any English dialects."
"119",36,"Male","English",NA,NA,NA,"English",0,2,3,5,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",NA,0,"English",NA,0,"English",NA,0,"English",NA,NA,NA,NA,NA,NA,NA,NA,"English",7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",1,0,1,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English","English","English","English","English","English","English","English","English","English","English","English","English","English","English","English","English",100,NA,NA,NA,NA,NA,NA,"Native English in United States 100% since birth.","No."
"121",22,"Male","English",NA,NA,NA,"English",0,0,0,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",NA,NA,"English",NA,NA,"English",NA,NA,"English",NA,NA,NA,NA,NA,NA,NA,NA,"English",7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",3,1,3,5,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",2,8,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English","English","English","English","English","English","English","English","English","English","English","English","English","English","English","English","English",100,NA,NA,NA,NA,NA,NA,NA,NA
"122",22,"Female","English","French",NA,NA,"English",0,1,5,6,23,"French",13,13,13,13,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"French",NA,NA,NA,NA,"classroom_instruction","self_learning",NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",0,0,0,0,0,0,"French",NA,16,13,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",NA,NA,"English",NA,NA,"English",NA,NA,"English",NA,NA,NA,NA,NA,NA,NA,NA,"English",7,7,7,7,"French",6,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",3,0,0,2,2,4,"French",1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",4,2,NA,10,"French",NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English","English","English","English","English","English","English","English","English","English","English","English","English","English","English","English","English",100,"French",5,NA,NA,NA,NA,NA,NA
"123",36,"Female","English",NA,NA,NA,"English",0,0,2,2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",0,2,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",NA,NA,"English",NA,NA,"English",NA,NA,"English",NA,NA,NA,NA,NA,NA,NA,NA,"English",7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",8,1,0,5,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",2,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English","English","English","English",NA,NA,NA,NA,"English","English","English","English","English","English","English","English","English",100,NA,NA,NA,NA,NA,NA,NA,"No"
"124",38,"Male","English",NA,NA,NA,"English",0,0,5,4,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",0,0,5,13,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",NA,NA,"English",NA,0,"English",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",4,8,2,8,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English","English","English","English",NA,NA,NA,NA,"English","English","English","English","English","English","English","English","English",100,NA,NA,NA,NA,NA,NA,NA,"Southern"
"125",34,"Male","english",NA,NA,NA,"english",0,0,0,3,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"english",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"english",NA,0,"english",NA,0,"english",NA,0,"english",NA,0,"english",NA,0,NA,NA,NA,"english",7,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"english",0.5,0.5,1,2.5,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"english",3,0.5,0.25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"english","english","english","english","english","english","english","english","english","english","english","english","english","english","english","english","english",100,NA,NA,NA,NA,NA,NA,NA,NA
"126",33,"Female","English",NA,NA,NA,"English",0,1,4,4,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",0,0,5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",NA,NA,"English",NA,0,"English",NA,0,"English",NA,NA,NA,NA,NA,NA,NA,NA,"English",7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",1,1,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",16,12,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English","English","English","English",NA,NA,NA,NA,"English","English","English","English","English","English","English","English","English",100,NA,NA,NA,NA,NA,NA,NA,NA
"127",34,"Male","English",NA,NA,NA,"English",0,2,3,5,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",0,0,3,16,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",NA,NA,"English",NA,NA,"English",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English","English","English","English",NA,NA,NA,NA,"English","English","English","English","English","English","English","English","English",100,NA,NA,NA,NA,NA,NA,NA,NA
"128",22,"Non-binary","english","French",NA,NA,"english",0,0,0,0,22,"French",15,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"French",NA,NA,NA,NA,"classroom_instruction","self_learning",NA,NA,NA,NA,NA,NA,NA,NA,NA,"english",0,0,0,0,0,0,"French",NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"english",NA,NA,"english",NA,NA,"english",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,"english",7,7,7,7,"French",1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"english",5,8,0,8,4,5,"French",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"english",3,2,NA,1,"French",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"english","english","english","english",NA,NA,NA,NA,"english","english","english","english","english","english","english","english","english",100,"French",0,NA,NA,NA,NA,NA,"no."
"129",34,"Male","English",NA,NA,NA,"English",0,3,4,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",4,4,4,16,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",NA,NA,"English",NA,0,"English",NA,0,"English",NA,NA,NA,NA,0,NA,NA,NA,"English",7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",2,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",1,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English","English","English","English",NA,NA,NA,NA,"English","English","English","English","English","English","English","English","English",100,NA,NA,NA,NA,NA,NA,"Na",NA
"131",40,"Female","English","French",NA,NA,"English",0,1,3,4,40,"French",12,12,12,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"French",NA,NA,NA,NA,NA,"self_learning",NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",0,0,4,18,NA,NA,"French",12,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",NA,NA,"English",NA,NA,"English",NA,NA,"English",NA,NA,NA,NA,NA,NA,NA,NA,"English",7,7,7,7,"French",1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",3,3,2,4,1,4,"French",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",10,4,NA,1,"French",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English","English","English","English",NA,NA,NA,NA,"English","English","English","English","English","English","English","English","English",100,"French",0,NA,NA,NA,NA,NA,"No"
"132",38,"Female","English",NA,NA,NA,"English",0,0,0,0,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",0,5,5,15,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",NA,0,"English",NA,0,"English",NA,0,"English",NA,NA,NA,NA,NA,NA,NA,NA,"English",7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",1,0,2,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",3,1,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English","English","English","English",NA,NA,NA,NA,"English","English","English","English","English","English","English","English","English",100,NA,NA,NA,NA,NA,NA,"I am English speaking only.",NA
"133",35,"Female","English",NA,NA,NA,"English",0,1,3,4,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",0,0,4,16,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",NA,0,"English",NA,0,"English",NA,0,"English",NA,0,NA,NA,0,NA,NA,0,"English",7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",5,2,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",4,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English","English","English","English","English","English","English","English","English","English","English","English","English","English","English","English","English",100,NA,NA,NA,NA,NA,NA,"I have only been exposed to the english language. I have only learned the English language. I have not learned any other language or studied any other language other than English.","No I do not."
"135",36,"Male","English",NA,NA,NA,"English",0,0,0,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",0,5,5,15,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",NA,0,"English",NA,0,"English",NA,0,"English",NA,0,NA,NA,NA,NA,NA,NA,"English",7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",2,0,1,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English",2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English","English","English","English",NA,NA,NA,NA,"English","English","English","English","English","English","English","English","English",100,NA,NA,NA,NA,NA,NA,NA,"Nope!"
"137",22,"Female","english",NA,NA,NA,"english",1,2,4,4,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"english",0,5,5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"english",NA,NA,"english",NA,NA,"englsh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"english",6,5,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"english",0,0,0,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"english",10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"english","english","english","english","english","english","english","english","english","english","english","english","english","english","english","english","english",100,NA,NA,NA,NA,NA,NA,NA,NA
